	doc_name	sentence_id	sentence_rus	sentence_zho	proper_names	proper_zh	wordlist	jieba	pku	stanford
188	otcy_i_deti.xml	3544	 — Мне очень лестно , — начал Ситников , выступая боком , ухмыляясь и поспешно стаскивая свои уже чересчур элегантные перчатки . — Я очень много слышал ... 	“非常荣幸，”西特尼科夫立时打开了话匣子，同时赶上一步，和他们肩并肩，匆匆脱下他那一双过分时髦的手套，“我听到过许多的……	Ситников	西特尼科夫	西特尼科夫		西特尼科夫	
189	otcy_i_deti.xml	3627	 Кстати читали вы статью Кислякова о женском труде в « Московских ведомостях »? 	顺便问一句，您有没有看过《莫斯科新闻》上基斯利亚科夫关于妇女工作的文章？	Кислякова	基斯利亚科夫	基斯利亚科夫		基斯利亚科夫	
190	otcy_i_deti.xml	3652	 Впрочем , я действительно помещица . Я сама имением управляю , и , представьте , у меня староста Ерофей — удивительный тип , точно Патфайндер Купера : что-то такое в нем непосредственное ! 	不过，我真是地主，亲自管理着我的田庄。您不妨设想一下我的经纪人叶罗费怪到什么程度，他活脱像那库珀①笔下的拓荒者，简直就是从拓荒者脱胎来的。--------①库珀（J．F．Cooper，一七八九——一八五一），美国小说家，《拓荒者》是他写的一本小说，也是小说主人公的别名。	Ерофей_Патфайндер_Купера	叶罗费	叶罗费	叶罗费	叶罗费	叶罗费
191	otcy_i_deti.xml	3685	 ( Возможность презирать и выражать свое презрение было самым приятным ощущением для Ситникова , он в особенности нападал на женщин , не подозревая того , что ему предстояло , несколько месяцев спустя , пресмыкаться перед своей женой потому только , что она была урожденная княжна Дурдолеосова .) 	（凡可以加以鄙视而又可能表示鄙视的场合西特尼科夫最感到愉快，尤其当话题涉及女性的时候，他万没料到几个月后将拜倒在他妻子的裙下，就因为妻子娘家姓杜尔多列奥索夫公爵的姓。）	Ситникова_Дурдолеосова	西特尼科夫_杜尔多列奥索夫	西特尼科夫		西特尼科夫_杜尔多列奥索夫	
192	otcy_i_deti.xml	3723	 Евдоксия болтала без умолку , Ситников ей вторил . Много толковали они о том , что такое брак — предрассудок или преступление , и какие родятся люди — одинаковые или нет ? и в чем собственно состоит индивидуальность ? 	叶芙多克西娅叨叨个不完，西特尼科夫和她一唱一和，大谈起结婚——究竟是一种偏见呢，还是一种罪过？人出世时是一样的还是不一样？个性归根结底表现在哪里？	Евдоксия_Ситников	叶芙多克西娅_西特尼科夫	西特尼科夫		西特尼科夫	叶芙多克西娅
193	otcy_i_deti.xml	3826	 — Васька , слышь , барин говорит , что мы с тобой те же лягушки . Чудно ! 	“小瓦夏，你听见了没有？老爷说咱们也是青蛙，真逗！”	Васька	瓦夏		瓦夏	瓦夏	
194	otcy_i_deti.xml	3827	 — Я их боюсь , лягушек - то , — заметил Васька , мальчик лет семи , с белою , как лен , головою , в сером казакине с стоячим воротником и босой . 	“我怕青蛙。”小瓦夏说。他是个七岁左右的男孩，一头亚麻似的淡白头发，穿件带铁扣儿的立领上装，打双赤脚。	Васька	瓦夏		小瓦夏	小瓦夏	
195	rudin.xml	9	 Молодая женщина шла из собственного своего села , отстоявшего не более версты от деревеньки , куда она направляла путь , звали ее Александрой Павловной Липиной . 	少妇是从自己庄园里出来，正要到离她家不过二里地的那个小村庄去。她的名字叫亚历山德拉·巴甫洛芙娜·李比娜。	Александрой_Павловной_Липиной	亚历山德拉_巴甫洛芙娜_李比娜	亚历山德拉	亚历山德拉_李比娜	亚历山德拉_李比娜	亚历山德拉_巴甫洛芙娜_李比娜
196	rudin.xml	10	 Она была вдова , бездетна и довольно богата , жила вместе с своим братом , отставным штаб-ротмистром Сергеем Павлычем Волынцевым . 	她是个寡妇，没有孩子，相当富裕。她跟弟弟，退役骑兵上尉谢尔盖·巴甫雷奇·沃伦采夫住在一起。	Сергеем_Павлычем_Волынцевым	谢尔盖_巴甫雷奇_沃伦采夫	谢尔盖	谢尔盖	谢尔盖_巴甫雷奇_沃伦采夫	谢尔盖_巴甫雷奇
197	rudin.xml	12	 Александра Павловна дошла до деревеньки , остановилась у крайней избушки , весьма ветхой и низкой , и , подозвав своего казачка , велела ему войти в нее и спросить о здоровье хозяйки . 	亚历山德拉·巴甫洛芙娜来到小村，在村口一间又破又矮的农舍前停下来。她把小厮叫到跟前，吩咐他进去询问女主人的病情。	Александра_Павловна	亚历山德拉_巴甫洛芙娜	亚历山德拉	亚历山德拉	亚历山德拉_巴甫洛芙娜	亚历山德拉_巴甫洛芙娜
198	rudin.xml	25	 — Как ты себя чувствуешь , Матрена ? — спросила она , наклонившись над лежанкой . 	“你觉得怎么样，玛特廖娜？”她俯身问道。	Матрена	玛特廖娜			玛特廖娜	玛特廖娜
199	rudin.xml	29	 — Бог милостив , Матрена : может быть , ты поправишься . 	“主是仁慈的，玛特廖娜：也许你会好起来的。	Матрена	玛特廖娜			玛特廖娜	玛特廖娜
200	rudin.xml	59	 — Ну , прощай , Матрена ! — проговорила Александра Павловна , — я к тебе еще приду , а ты не унывай и лекарство принимай аккуратно ... 	“那就再见了，玛特廖娜！”亚历山德拉·巴甫洛芙娜说。“我还会来看你的。	Матрена_Александра_Павловна	玛特廖娜_亚历山德拉_巴甫洛芙娜	亚历山德拉	亚历山德拉	玛特廖娜_亚历山德拉	玛特廖娜_亚历山德拉_巴甫洛芙娜
201	rudin.xml	72	 А вы откуда , Михайло Михайлыч ? 	您从哪儿来，米哈依洛·米哈雷奇？”	Михайло_Михайлыч	米哈依洛_米哈雷奇			米哈依洛_米哈雷奇	米哈雷奇
202	rudin.xml	82	 — Да вы вот с Ласунской всё знаетесь и , кажется , находитесь под ее влиянием . 	“您一直跟拉松斯卡姬来往，好像受了她的影响。	Ласунской	拉松斯卡			拉松斯卡姬	
203	rudin.xml	88	 — Дарья Михайловна умная женщина , я ее очень люблю и уважаю , но и она может ошибаться , и я не каждому ее слову верю . 	“达丽娘·米哈依洛芙娜是个聪明人，我很喜欢她，尊重她，不过她也有可能说错话，她的话我不是句句都相信的。”	Дарья_Михайловна	达丽娘_米哈依洛芙娜		达丽娘	达丽娘	达丽娘
204	rudin.xml	108	 — А вот я посмотрю , то ли вы заговорите , когда хоть раз хорошенько обожжетесь , — перебил ее с досадой Михайло Михайлыч и хлопнул вожжой по лошади . 	“我倒要看看，哪一天您被火烧成重伤以后还会不会说这样的话。”米哈依洛·米哈雷奇气恼地打断她，挥动缰绳在马背上抽了一下。	Михайло_Михайлыч	米哈依洛_米哈雷奇			米哈依洛_米哈雷奇	米哈雷奇
205	rudin.xml	116	 Александра Павловна отправилась тихонько назад по дороге домой . 	亚历山德拉·巴甫洛芙娜沿着回家的路慢慢向前走去。	Александра_Павловна	亚历山德拉_巴甫洛芙娜	亚历山德拉	亚历山德拉	亚历山德拉_巴甫洛芙娜	亚历山德拉_巴甫洛芙娜
206	rudin.xml	124	 — Вы от Дарьи Михайловны ? 	“您是从达丽娅·米哈依洛芙娜那儿来的吗？”	Дарьи_Михайловны	达丽娅_米哈依洛芙娜		达丽娅	达丽娅	达丽娅
207	rudin.xml	135	 Вообще дамы средних лет охотно покровительствовали Константину Диомидычу : он умел искать , умел находить в них . 	中年的太太们一般都很乐意做康斯坦丁·季奥米德奇的庇护人：他善于投其所好，博取她们的欢心。	Константину_Диомидычу	康斯坦丁_季奥米德奇		康斯坦丁	康斯坦丁_季奥米德奇	康斯坦丁
208	rudin.xml	147	 — Да , Михайло Михайлыч Лежнев , — возразил Волынцев . 	“是的，就是米哈依洛·米哈雷奇·列日涅夫。”沃伦采夫说。	Михайло_Михайлыч_Лежнев_Волынцев	米哈依洛_米哈雷奇_列日涅夫_沃伦采夫	列日涅夫	列日涅夫	米哈依洛_米哈雷奇_列日涅夫_沃伦采夫	米哈雷奇
209	rudin.xml	149	 Г-н Пандалевский тебя проведет домой ... 	潘达列夫斯基先生会送你回家的。”	Пандалевский	潘达列夫斯基			潘达列夫斯基	潘达列夫斯基
210	rudin.xml	150	 И Волынцев пустил лошадь рысью . 	说完沃伦采夫便赶着马儿一路小跑起来。	Волынцев	沃伦采夫			沃伦采夫	
211	rudin.xml	165	 Дарья Михайловна недавно с ним познакомились у князя Гарина и с большой похвалой о нем отзываются , как о любезном и образованном молодом человеке . 	达丽娅·米哈依洛芙娜是前不久在加林公爵家里与他认识的，对他非常赏识，夸奖他是个教养有素、讨人喜欢的年轻人。	Дарья_Михайловна_Гарина	达丽娅_米哈依洛芙娜_加林	加林	达丽娅_加林	达丽娅_加林	达丽娅_加林
212	rudin.xml	171	 Жуковский с ними советовался , а благодетель мой , проживающий в Одессе благопотребный старец Роксолан Медиарович Ксандрыка ... 	茹科夫斯基①还跟她探讨过呢，连我那位德高望重的恩人，如今住在敖德萨的罗克索兰·缅季阿罗维奇·克桑特雷卡……|①茹科夫斯基（1783-1852），俄国著名诗人。|	Жуковский_Роксолан_Медиарович_Ксандрыка	茹科夫斯基_罗克索兰_缅季阿罗维奇_克桑特雷卡	茹科夫斯基	茹科夫斯基_罗克索兰	茹科夫斯基_罗克索兰_克桑特雷卡	茹科夫斯基_罗克索兰_克桑特雷卡
213	rudin.xml	188	 А что Наташа ? 	娜塔莎好吗？”	Наташа	娜塔莎	娜塔莎	娜塔莎	娜塔莎	娜塔莎
214	rudin.xml	189	 — Наталья Алексеевна , слава богу , здоровы - с ... 	“托上帝的福，娜塔里娅·阿历克赛耶芙娜很好，夫人……	Наталья_Алексеевна	娜塔里娅_阿历克赛耶芙娜				娜塔里娅_阿历克赛耶芙娜
215	rudin.xml	281	 Потрясенный до основания этим последним ударом , Пигасов затеял было тяжбу с женою , но ничего не выиграл ... 	比加索夫被这最后一次打击搞得晕头转向，他决定跟妻子打官司，结果却一无所获……	Пигасов	比加索夫			比加索夫	
216	rudin.xml	312	 После этого вы , пожалуй , также не поверите , что наша соседка Чепузова , Елена Антоновна , сама , заметьте , сама , мне рассказала , как она уморила своего родного племянника ? 	这件事你们不相信，那么另一件事你们也许同样不会相信：我们的邻居叶莲娜·安东诺芙娜·切普佐娃亲口告诉我——请注意，亲口！——她是怎样害死了她的侄儿。”	Чепузова_Елена_Антоновна	叶莲娜_安东诺芙娜_切普佐娃		切普佐娃	叶莲娜_切普佐娃	叶莲娜_切普佐娃
217	rudin.xml	319	 — Ну ! — заметила Дарья Михайловна , — взобрался Африкан Семеныч на своего конька — теперь не слезет с него до вечера . 	“瞧！”达丽娅·米哈依洛芙娜说。“阿夫里康·谢苗内奇今晚上了马背就再也下不来了。”	Дарья_Михайловна_Африкан_Семеныч	达丽娅_米哈依洛芙娜_阿夫里康_谢苗内奇		达丽娅_阿夫里康	达丽娅_阿夫里康	达丽娅_阿夫里康_谢苗内奇
218	rudin.xml	383	 или : Седе казачино Наливайко на кургане !, а там : По - пид горою , по - пид зелено́ю , грае , грае воропае , гоп ! гоп ! 	或者以《哥萨克纳里瓦伊科①坐在山岗上》为题：‘在那山脚下，在那树荫中，格拉耶，格拉耶，沃罗巴耶，你快快走啊！’|①纳里瓦伊科，乌克兰农民起义领袖，于1597年被波兰人杀害。|	Наливайко	纳里瓦伊科				
219	rudin.xml	404	 Здравствуйте , Сергей Павлыч ! 	您好，谢尔盖·巴甫雷奇！”	Сергей_Павлыч	谢尔盖_巴甫雷奇	谢尔盖	谢尔盖	谢尔盖_巴甫雷奇	谢尔盖_巴甫雷奇
220	rudin.xml	449	 Наталья дружелюбно взглянула на него и еще раз сказала : merci. 	娜塔里娅友好地看了他一眼，又说了声“谢谢②”。|②原文为法语。|	Наталья	娜塔里娅				娜塔里娅
221	rudin.xml	476	 Он прислал мне свою статью с одним господином Рудиным , своим приятелем . 	他委托他的朋友罗亭先生，把论文给我送来了。	Рудиным	罗亭		罗亭	罗亭	罗亭
222	rudin.xml	480	 — Дмитрии Николаевич Рудин , — доложил лакей . 	“德米特里·尼古拉耶维奇·罗亭。”仆人禀报说。	Дмитрии_Николаевич_Рудин	德米特里_尼古拉耶维奇_罗亭	德米特里	德米特里_罗亭	德米特里_尼古拉耶维奇_罗亭	德米特里_罗亭
223	rudin.xml	540	 Пандалевский рассмеялся . 	潘达列夫斯基哈哈大笑。	Пандалевский	潘达列夫斯基			潘达列夫斯基	潘达列夫斯基
224	rudin.xml	680	 — Да уж я думаю , Дарья Михайловна , — возразил с досадой Пигасов , — что вам , во всяком случае , легче было бы жить без истины , чем без вашего повара Степана , который такой мастер варить бульоны ! 	“我认为，达丽娅·米哈依洛芙娜，”比加索夫忿忿然说，“对您来说，没有真理总比没有您那位做得一手好肉冻的厨子斯捷潘日子更好过些！	Дарья_Михайловна_Пигасов_Степана	达丽娅_米哈依洛芙娜_比加索夫_斯捷潘	斯捷潘	达丽娅_斯捷潘	达丽娅_米哈依洛芙娜_比加索夫_斯捷潘	达丽娅_斯捷潘
225	rudin.xml	698	 Волынцев , сидевший подле нее , тоже встал . 	坐在她身边的沃伦采夫也站了起来。	Волынцев	沃伦采夫			沃伦采夫	
226	rudin.xml	826	 Вот вам бы заняться ею , Дмитрий Николаич : это милое существо , ее надо только развить немножко , непременно надо ее развить ! 	德米特里·尼古拉耶奇，您一定要跟她认识一下：她是个可爱的女人，只是在修养方面还有待提高，无论如何要提高她的修养。”	Дмитрий_Николаич	德米特里_尼古拉耶奇	德米特里	德米特里	德米特里_尼古拉耶奇	德米特里
227	rudin.xml	835	 — А кто же такой этот , как вы говорите , чудак , к которому г-жа Липина неравнодушна ? — спросил он . 	李比娜太太对他抱有好感的，究竟是谁啊？”他问。	Липина	李比娜		李比娜	李比娜	李比娜
228	rudin.xml	1227	 — Что это Сергея Павлыча давно не видать ? — спросил он вдруг . 	“怎么好久没见谢尔盖·巴甫雷奇了？”他突然问道。	Сергея_Павлыча	谢尔盖_巴甫雷奇	谢尔盖	谢尔盖	谢尔盖_巴甫雷奇	谢尔盖_巴甫雷奇
229	rudin.xml	1337	 Покорский жил в маленькой , низенькой комнатке , в мезонине старого деревянного домика . 	波科尔斯基住在一间又矮又小的陋室里，在一幢破旧的小木房的阁楼上。	Покорский	波科尔斯基	波科尔斯基		波科尔斯基	
230	rudin.xml	1355	 Рудин превосходно развивал любую мысль , спорил мастерски , но мысли его рождались не в его голове : он брал их у других , особенно у Покорского . 	罗亭可以把任何一个思想发挥得淋漓尽致，争论起来可以把对方驳得体无完肤；可是他的种种思想并非出自他的脑袋，而是从别人那儿，尤其是从波科尔斯基那儿批发过来的。	Рудин_Покорского	罗亭_波科尔斯基	波科尔斯基	罗亭	罗亭_波科尔斯基	罗亭
231	rudin.xml	2928	 Стало быть , этот Курбеев капиталист ? 	这么说来库尔别耶夫是个大资本家咯？”	Курбеев	库尔别耶夫			库尔别耶夫	库尔别耶夫
232	rudin.xml	3028	 — Да , брат , — начал он , — я теперь могу сказать с Кольцовым : « До чего ты , моя молодость , довела меня , домыкала , что уж шагу ступить некуда ... 	“是的，老兄，”他说。“我现在可以借用科尔卓夫①的诗句来说明我的处境：‘啊，我的青春，你逼得我无路可走，寸步难行……’	Кольцовым	科尔卓夫			科尔卓夫	
233	rudin.xml	3146	 Этот «Polonais» был — Дмитрий Рудин . 	这位“波兰人”就是——德米特里·罗亭。	Дмитрий_Рудин	德米特里_罗亭	德米特里	德米特里_罗亭	德米特里_罗亭	德米特里_罗亭
234	shinel.xml	10	 Фамилия чиновника была Башмачкин . 	这个官员姓巴什马奇金。	Башмачкин	巴什马奇金			巴什马奇金	
235	shinel.xml	13	 Имя его было Акакий Акакиевич . 	他的名字叫阿卡基·阿卡基耶维奇。	Акакий_Акакиевич	阿卡基_阿卡基耶维奇			阿卡基_阿卡基耶维奇	阿卡基_阿卡基耶维奇
236	shinel.xml	17	 Матушка еще лежала на кровати против дверей , а по правую руку стоял кум , превосходнейший человек , Иван Иванович Ерошкин , служивший столоначальником в сенате , и кума , жена квартального офицера , женщина редких добродетелей , Арина Семеновна Белобрюшкова . 	她那时还躺在正对着门的床上，右首站着教父，一个出名的好人，在参政院当股长的伊凡·伊凡诺维奇·叶罗什金，而教母则是一位警察署长的妻子，品德十分高尚的妇人，名叫阿丽娜·谢苗诺芙娜·别洛勃留什柯娃②。|②旧俄习俗，孩子受洗取名，必须有一名教父和一名教母在场，于是孩子的父母与教父、教母结为干亲家。|	Иван_Иванович_Ерошкин_Арина_Семеновна_Белобрюшкова	伊凡_伊凡诺维奇_叶罗什金_阿丽娜_谢苗诺芙娜_别洛勃留什柯娃	叶罗什金		伊凡_伊凡诺维奇_叶罗什金_阿丽娜	伊凡_伊凡诺维奇_叶罗什金_阿丽娜_谢苗诺芙娜
237	shinel.xml	19	 Чтобы угодить ей , развернули календарь в другом месте , вышли опять три имени : Трифилий , Дула и Варахасий . « Вот это наказание , — проговорила старуха , — какие всё имена , я , право , никогда и не слыхивала таких . 	为了让她称心如意，大家把日历翻到另一页上；又出现了3个名字：特里菲利、杜拉和瓦拉哈西。“这真是罪孽，”母亲说，“尽是这样的名字；我真的还从来没听说过呢。	Трифилий_Варахасий	特里菲利_杜拉和瓦拉哈西	特里菲利		特里菲利	
238	shinel.xml	22	 Отец был Акакий , так пусть и сын будет Акакий ». Таким образом и произошел Акакий Акакиевич . 	父亲叫阿卡基，儿子也叫阿卡基吧。”阿卡基·阿卡基耶维奇就是这么个来历③。|③“阿卡基耶维奇”是父称，即“阿卡基之子”的意思。|	Акакий_Акакий_Акакий_Акакиевич	阿卡基_阿卡基耶维奇_阿卡基_阿卡基耶维奇			阿卡基_阿卡基耶维奇	阿卡基_阿卡基耶维奇
239	shinel.xml	75	 Увидевши , в чем дело , Акакий Акакиевич решил , что шинель нужно будет снести к Петровичу , портному , жившему где-то в четвертом этаже по черной лестнице , который , несмотря на свой кривой глаз и рябизну по всему лицу , занимался довольно удачно починкой чиновничьих и всяких других панталон и фраков , — разумеется , когда бывал в трезвом состоянии и не питал в голове какого-нибудь другого предприятия . 	阿卡基·阿卡基耶维奇一看事情到了这个地步，决定把外套送到裁缝彼得罗维奇那里去，他就住在沿后边楼梯上去的四层楼上，尽管是个独眼龙，一脸麻子，可是修补起官员们和其他各式人等的裤子和燕尾服来倒也相当的熟练，——不用说，那是要在他没有喝醉和脑子里没有想别的念头的时候。	Акакий_Акакиевич_Петровичу	阿卡基_阿卡基耶维奇_彼得罗维奇	彼得罗维奇	彼得罗维奇	阿卡基_阿卡基耶维奇_彼得罗维奇	阿卡基_阿卡基耶维奇_彼得罗维奇
240	shinel.xml	76	 Об этом портном , конечно , не следовало бы много говорить , но так как уже заведено , чтобы в повести характер всякого лица был совершенно означен , то , нечего делать , подавайте нам и Петровича сюда . 	说到这个裁缝，当然不该喧宾夺主，可如今是这么个规矩，讲故事非得把每个人物的性格说个一清二楚不可，所以，没有办法，我们也只好在这里把彼得罗维奇提出来说一说。	Петровича	彼得罗维奇	彼得罗维奇	彼得罗维奇	彼得罗维奇	彼得罗维奇
241	shinel.xml	77	 Сначала он назывался просто Григорий и был крепостным человеком у какого-то барина , Петровичем он начал называться с тех пор , как получил отпускную и стал попивать довольно сильно по всяким праздникам , сначала по большим , а потом , без разбору , по всем церковным , где только стоял в календаре крестик . 	起初，他的名字就简单地叫格里戈利，是一个地主老爷家的农奴；自从领了自由证书①，每到节日，起初是每逢大的节日，总要喝一顿，到后来便不管三七二十一，只要是日历上印着一个十字的宗教日子就都喝得醉眼朦胧，——打这个时候起，就改名为彼得罗维奇了。|①旧俄时代解除农奴身分的证书。|	Григорий_Петровичем	格里戈利_彼得罗维奇	彼得罗维奇	彼得罗维奇	格里戈利_彼得罗维奇	格里戈利_彼得罗维奇
242	shinel.xml	87	 В таком состоянии Петрович обыкновенно очень охотно уступал и соглашался , всякий раз даже кланялся и благодарил . 	每逢这种时候，彼得罗维奇通常都很好说话，痛痛快快地答应，甚至每次都又是鞠躬又是道谢。	Петрович	彼得罗维奇	彼得罗维奇	彼得罗维奇	彼得罗维奇	彼得罗维奇
243	shinel.xml	91	 Петрович прищурил на него очень пристально свой единственный глаз , и Акакий Акакиевич невольно выговорил : 	彼得罗维奇眯着一只独眼紧盯着他，于是阿卡基·阿卡基耶维奇只得开口说道：	Петрович_Акакий_Акакиевич	彼得罗维奇_阿卡基_阿卡基耶维奇	彼得罗维奇	彼得罗维奇	彼得罗维奇_阿卡基_阿卡基耶维奇	彼得罗维奇_阿卡基_阿卡基耶维奇
244	shinel.xml	143	 Петрович , точно , после субботы сильно косил глазом , голову держал к полу и был совсем заспавшись , но при всем том , как только узнал , в чем дело , точно как будто его черт толкнул . 	彼得罗维奇过了礼拜六之后，果然眼睛歪斜得厉害，耷拉着脑袋，直瞪着地板，一副睡眼惺忪的样子；然而，尽管如此，当他明白了来意之后，仿佛是魔鬼推搡了他一把似的。	Петрович	彼得罗维奇	彼得罗维奇	彼得罗维奇	彼得罗维奇	彼得罗维奇
245	shinel.xml	158	 Акакий Акакиевич имел обыкновение со всякого истрачиваемого рубля откладывать по грошу в небольшой ящичек , запертый на ключ , с прорезанною в крышке дырочкой для бросания туда денег . 	阿卡基·阿卡基耶维奇有个习惯，每花掉1个卢布，就往一只上了锁、盖上挖了窟窿眼的小箱子里塞一枚半戈比的铜币。	Акакий_Акакиевич	阿卡基_阿卡基耶维奇			阿卡基_阿卡基耶维奇	阿卡基_阿卡基耶维奇
246	shinel.xml	193	 Петрович не упустил при сем случае сказать , что он так только , потому что живет без вывески на небольшой улице и притом давно знает Акакия Акакиевича , потому взял так дешево , а на Невском проспекте с него бы взяли за одну только работу семьдесят пять рублей . 	彼得罗维奇也不放过机会表白说，因为没有挂牌，又地处小街上，加之跟阿卡基·阿卡基耶维奇又是老熟人，所以，他要的工钱才这么便宜；要是在涅瓦大街上，光是工钱就得要75卢布。	Петрович_Акакия_Акакиевича_Невском	彼得罗维奇_阿卡基_阿卡基耶维奇_涅瓦	彼得罗维奇	彼得罗维奇_涅瓦	彼得罗维奇_阿卡基_阿卡基耶维奇_涅瓦大街	彼得罗维奇_阿卡基_阿卡基耶维奇_涅瓦
247	shinel.xml	238	 Все это : шум , говор и толпа людей , — все это было как-то чудно Акакию Акакиевичу . 	吵吵嚷嚷，人声鼎沸，这么一大群人——这一切都使阿卡基·阿卡基耶维奇觉得有些怪诞。	Акакию_Акакиевичу	阿卡基_阿卡基耶维奇			阿卡基_阿卡基耶维奇	阿卡基_阿卡基耶维奇
248	shinel.xml	267	 Когда же рассказал он , в чем дело , она всплеснула руками и сказала , что нужно идти прямо к частному , что квартальный надует , пообещается и станет водить , а лучше всего идти прямо к частному , что он даже ей знаком , потому что Анна , чухонка , служившая прежде у нее в кухарках , определилась теперь к частному в няньки , что она часто видит его самого , как он проезжает мимо их дома , и что он бывает также всякое воскресенье в церкви , молится , а в то же время весело смотрит на всех , и что , стало быть , по всему видно , должен быть добрый человек . 	等到他详细讲了事情的经过，她两手向上一拍①，说要直接去找警察署长，巡长光会哄人，空口答应，就会胡弄人；不如直接去找警察署长，她甚至跟他面熟呢，因为有个名叫安娜的芬兰女人，曾在她家里当过厨娘，如今在警察署长家当了保姆，还说她常常见到警察署长乘车打这房子跟前经过，他每个礼拜天都要上教堂去祷告，同时又高高兴兴地瞧着所有的人，所以，从这些事儿看来，他会是一个好人。|①俄罗斯人的一种习惯动作，常表示喜悦、惊讶、诧异、惋惜、困惑等。|	Анна	安娜		安娜	安娜	安娜
249	shinel.xml	301	 В это время доложили ему , что пришел какой-то Башмачкин . 	就在这个时候，有人禀报说一个叫巴什马奇金的人求见。	Башмачкин	巴什马奇金			巴什马奇金	
250	shinel.xml	305	 Здесь надобно сказать , что значительный человек совершенно прилгнул : ему было время , они давно уже с приятелем переговорили обо всем и уже давно перекладывали разговор весьма длинными молчаньями , слегка только потрепливая друг друга по ляжке и приговаривая : « Так-то , Иван Абрамович !» — « Этак - то , Степан Варламович ! 	这里得说明一下，这位大人物分明是说了一个谎：他有的是工夫，跟朋友在谈天说地，早就把什么事儿都扯到了，因为侃得太多而长时间地无话可说了，只是一边相互轻拍着大腿，一边说：“是这样的，伊凡·阿勃拉莫维奇！”——“可不是嘛，斯杰潘·瓦尔拉莫维奇！”	Иван_Абрамович_Степан_Варламович	伊凡_阿勃拉莫维奇_斯杰潘_瓦尔拉莫维奇		伊凡	伊凡_阿勃拉莫维奇_斯杰潘_瓦尔拉莫维奇	伊凡_阿勃拉莫维奇_斯杰潘
251	shinel.xml	350	 Именно будочник какого-то квартала в Кирюшкином переулке схватил было уже совершенно мертвеца за ворот на самом месте злодеяния , на покушении сдернуть фризовую шинель с какого-то отставного музыканта , свиставшего в свое время на флейте . 	确切点说，某个街区的岗警在基柳什金胡同里，当那亡魂正要从一个吹长笛的退职乐师身上扒去一件面绒粗毛呢外套时，当场揪住了那亡魂的衣领。	Кирюшкином	基柳什金		基柳什金		基柳什金
252	shinel.xml	365	 Шампанское сообщило ему расположение к разным экстренностям , а именно : он решил не ехать еще домой , а заехать к одной знакомой даме , Каролине Ивановне , даме , кажется , немецкого происхождения , к которой он чувствовал совершенно приятельские отношения . 	香槟酒引发了他的兴致，要去办些刻不容缓的事情，譬如说吧：他决定暂不回家，而要驱车去探望一位过从甚密的卡罗琳娜·伊凡诺芙娜，那是一位似乎是德国血统的太太，他们之间交情甚笃。	Каролине_Ивановне	卡罗琳娜_伊凡诺芙娜			卡罗琳娜_伊凡诺芙娜	卡罗琳娜_伊凡诺芙娜
253	shinel.xml	391	 Привидение , однако же , было уже гораздо выше ростом , носило преогромные усы и , направив шаги , как казалось , к Обухову мосту , скрылось совершенно в ночной темноте . 	然而，那幽灵的个子已经变得高多了，蓄起了大把的胡子，迈开大步，似乎是朝奥布霍夫桥那边去了，随后便完全隐没在幽暗的夜色里。	Обухову	奥布霍夫	奥布霍夫			
254	smert_chinovnika.xml	1	 В один прекрасный вечер не менее прекрасный экзекутор , Иван Дмитрич Червяков , сидел во втором ряду кресел и глядел в бинокль на « Корневильские колокола ». 	一个美好的晚上，一位心情美好的庶务官伊凡·德米特里·切尔维亚科夫，坐在剧院第二排座椅上，正拿着望远镜观看轻歌剧《科尔涅维利的钟声》①。|①法国作曲家普朗盖特（一八四七－一九０三）作的轻歌剧。|	Иван_Дмитрич_Червяков_Корневильские	伊凡_德米特里_切尔维亚科夫_科尔涅维利		伊凡	伊凡_德米特里_切尔维亚科夫_科尔涅维利	德米特里
255	smert_chinovnika.xml	11	 Червяков нисколько не сконфузился , утерся платочком и , как вежливый человек , поглядел вокруг себя : не обеспокоил ли он кого-нибудь своим чиханьем ? 	切尔维亚科夫毫不慌张，掏出小手绢擦擦脸，而且像一位讲礼貌的人那样，举目看看四周：他的喷嚏是否溅着什么人了？	Червяков	切尔维亚科夫			切尔维亚科夫	
256	smert_chinovnika.xml	14	 В старичке Червяков узнал статского генерала Бризжалова , служащего по ведомству путей сообщения . 	切尔维亚科夫认出这人是三品文官布里扎洛夫将军，他在交通部门任职。	Червяков_Бризжалова	切尔维亚科夫_布里扎洛夫			切尔维亚科夫_布里扎洛夫	布里扎洛夫
257	smert_chinovnika.xml	27	 В антракте он подошел к Бризжалову , походил возле него и , поборовши робость , пробормотал : 	幕间休息时，他走到布里扎洛夫跟前，在他身边走来走去，终于克制住胆怯心情，嗫嚅道：	Бризжалову	布里扎洛夫			布里扎洛夫	布里扎洛夫
258	smert_chinovnika.xml	40	 На другой день Червяков надел новый вицмундир , постригся и пошел к Бризжалову объяснить ... 	第二天，切尔维亚科夫穿上新制服，刮了脸，去找布里扎洛夫解释……	Червяков_Бризжалову	切尔维亚科夫_布里扎洛夫			切尔维亚科夫_布里扎洛夫	布里扎洛夫
259	smert_chinovnika.xml	42	 Опросив несколько просителей , генерал поднял глаза и на Червякова . 	询问过几人后，将军抬眼望着切尔维亚科夫。	Червякова	切尔维亚科夫			切尔维亚科夫	
