	doc_name	sentence_id	sentence_rus	sentence_zho	proper_names	proper_zh	wordlist	jieba	pku	stanford
175	otcy_i_deti.xml	1780	 Добравшись до Хохловских выселков , Аркадий подождал , пока Федот , содержатель постоялого двора , запряг лошадей , и , подойдя к тарантасу , с прежнею улыбкой сказал Базарову : 	不久到了霍霍尔新村。阿尔卡季在等待店掌柜费多特套马那会儿走到四轮篷车跟前，带着平素的微笑对巴扎罗夫说：	Хохловских_Аркадий_Федот_Базарову	霍霍尔_阿尔卡季_费多特_巴扎罗夫	巴扎罗夫_	不久_到_了_霍霍_尔_新村_。_阿尔卡_季在_等待_店_掌柜_费多_特_套马_那会儿_走_到_四轮_篷车_跟前_，_带_着_平素_的_微笑_对_巴扎罗夫_说_：	不久_到_了_霍霍尔新村_。_阿尔卡季_在_等待_店_掌柜费_多特套_马那会儿_走_到_四轮_篷车_跟前_，_带_着_平素_的_微笑_对_巴扎罗夫_说_：	不久_到_了_霍霍尔_新村_。_阿尔卡季_在_等待_店_掌柜费_多_特_套马_那会儿_走到_四_轮_篷车_跟前_，_带着_平素_的_微笑_对_巴扎_罗夫_说_：
176	otcy_i_deti.xml	1788	 « Наденьте шапки , дураки !» — потащился в город , куда прибыл очень поздно и где на следующий день , у Кукшиной , сильно досталось двум « противным гордецам и невежам ». 	“戴上你们的帽子，笨蛋！”一溜烟往省城而去。到城里已经很晚。第二天他在库克申娜那儿针对两个“狂妄和放肆的坏蛋”狠狠渲泄了一通。	Кукшиной	库克申娜	第二_库克_	“_戴上_你们_的_帽子_，_笨蛋_！_”_一溜烟_往_省城_而_去_。_到_城里_已经_很_晚_。_第二天_他_在_库克_申娜_那儿_针对_两个_“_狂妄_和_放肆_的_坏蛋_”_狠狠_渲泄_了_一通_。	“_戴上_你们_的_帽子_，_笨蛋_！_”_一溜烟_往_省城_而_去_。_到_城里_已经_很_晚_。_第二_天_他_在_库克_申娜_那儿_针对_两_个_“_狂妄_和_放肆_的_坏蛋_”_狠狠_渲泄_了_一通_。	“_戴上_你们_的_帽子_，_笨蛋_！_”_一_溜烟_往_省城_而_去_。_到_城里_已经_很_晚_。_第二_天_他_在_库克_申娜_那儿_针对_两_个_“_狂妄_和_放肆_的_坏蛋_”_狠狠渲_泄_了_一_通_。
177	otcy_i_deti.xml	1938	 Я , тот самый я , которого вы изволите видеть теперь перед собою , я у князя Витгенштейна и у Жуковского пульс щупал ! 	我，即现在站在您面前的这个人，也曾为维特更斯泰因伯爵和茹科夫斯基按过脉。	Жуковского	茹科夫斯基	茹科夫斯基_	我_，_即_现在_站_在_您_面前_的_这个_人_，_也_曾_为_维特_更_斯泰因_伯爵_和_茹科夫斯基_按过_脉_。	我_，_即_现在_站_在_您_面前_的_这个_人_，_也_曾_为_维特_更_斯泰因伯爵_和_茹科夫斯基_按_过脉_。	我_，_即_现在_站在_您_面前_的_这个_人_，_也_曾_为_维特_更_斯_泰_因_伯爵_和_茹科夫斯基_按_过脉_。
178	otcy_i_deti.xml	1970	 Наконец вошла Танюша и доложила , что обед готов . 	终于丹纽什卡进来禀报，说饭已准备好了。	Танюша	丹纽什卡		终于_丹纽_什卡_进来_禀报_，_说饭_已_准备_好_了_。	终于_丹纽什卡_进来_禀报_，_说_饭_已_准备_好_了_。	终于_丹纽什卡_进来_禀报_，_说_饭_已_准备_好_了_。
179	otcy_i_deti.xml	2023	 Родительница его , из фамилии Колязиных , в девицах Agathe, а в генеральшах Агафоклея Кузьминишна Кирсанова , принадлежала к числу « матушек - командирш », носила пышные чепцы и шумные шелковые платья , в церкви подходила первая ко кресту , говорила громко и много , допускала детей утром к ручке , на ночь их благословляла , — словом , жила в свое удовольствие . 	他母亲娘家姓科利亚津，闺名Agathe③，成为将军夫人之后，便称作阿加福克利娅·库兹米尼什娜·基尔萨诺娃。这位“官太太”戴华丽的小帽，穿窸窣响的锦缎，在教堂里做弥撒时总是第一个抢上前去吻十字架，说话大声大气而且没完没了，早上让孩子吻手问安，睡前她向孩子祝福道别，一句话，日子过得称心如意。I③法语：阿加特。I	Колязиных_Агафоклея_Кузьминишна_Кирсанова	科利亚津_阿加福克利娅_库兹米尼什娜_基尔萨诺娃	科利亚_基尔萨_阿加_	他_母亲_娘家_姓科_利亚_津_，_闺名_Agathe_③_，_成为_将军_夫人_之后_，_便_称作_阿加_福克_利娅_·_库兹米_尼什_娜_·_基尔_萨_诺娃_。_这位_“_官太太_”_戴_华丽_的_小帽_，_穿_窸_窣_响_的_锦缎_，_在_教堂_里_做_弥撒_时_总是_第一个_抢上_前去_吻_十字架_，_说话_大声_大气_而且_没完没了_，_早上_让_孩子_吻_手_问安_，_睡前_她_向_孩子_祝福_道别_，_一句_话_，_日子_过得_称心如意_。_I_③_法语_：_阿加特_。_I	他_母亲_娘家_姓_科利亚津_，_闺名_Agathe_③_，_成为_将军_夫人_之后_，_便_称作_阿加福_克利娅·库兹米尼什娜·基尔萨诺娃_。_这位_“_官_太太_”_戴_华丽_的_小帽_，_穿窸_窣响_的_锦缎_，_在_教堂_里_做_弥撒_时_总是_第一_个_抢_上前_去_吻_十字架_，_说话_大声_大气_而且_没完没了_，_早上_让_孩子_吻手_问安_，_睡前_她_向_孩子_祝福_道别_，_一句话_，_日子_过_得_称心如意_。_I_③_法语_：_阿加特_。_I	他_母亲_娘家姓_科利_亚津_，_闺名_Agathe_③_，_成为_将军_夫人_之后_，_便_称作_阿加福克利娅·库兹米_尼什_娜·基尔萨诺娃_。_这_位_“_官_太太_”_戴_华丽_的_小帽_，_穿_窸窣_响_的_锦缎_，_在_教堂_里_做_弥撒_时_总是_第一_个_抢_上前_去_吻_十字架_，_说话_大声_大气_而且_没完没了_，_早上_让_孩子_吻手_问安_，_睡前_她_向_孩子_祝福_道别_，_一_句_话_，_日子_过得_称心如意_。_I③_法语_：_阿加特_。_I
180	otcy_i_deti.xml	2033	 Он женился на ней , как только минул срок траура , и , покинув министерство уделов , куда по протекции отец его записал , блаженствовал со своею Машей сперва на даче около Лесного института , потом в городе , в маленькой и хорошенькой квартире , с чистою лестницей и холодноватою гостиной , наконец — в деревне , где он поселился окончательно и где у него в скором времени родился сын Аркадий . 	服丧一满，他便和玛丽娅结了婚，舍弃父亲为他谋到的御产司官职，过起了幸福生活。他们先是住在林学院附近的一幢别墅里，后来搬到市内，租下一套住房，小巧舒适，有干净的楼梯，清凉的客厅。最后两口儿迁到乡下，自此在乡间长住。在那里，他们的儿子阿尔卡季出生了。	Машей_Аркадий	玛丽娅_阿尔卡季	阿尔卡季_	服丧_一满_，_他_便_和_玛丽娅_结了婚_，_舍弃_父亲_为_他_谋_到_的_御产司_官职_，_过起_了_幸福生活_。_他们_先是_住_在_林学院_附近_的_一幢_别墅_里_，_后来_搬_到_市内_，_租下_一套_住房_，_小巧_舒适_，_有_干净_的_楼梯_，_清凉_的_客厅_。_最后_两口儿_迁_到_乡下_，_自此_在_乡间_长住_。_在_那里_，_他们_的_儿子_阿尔卡_季_出生_了_。	服丧_一_满_，_他_便_和_玛丽娅_结_了_婚_，_舍弃_父亲_为_他_谋到_的_御产司_官职_，_过起_了_幸福_生活_。_他们_先_是_住_在_林学院_附近_的_一_幢_别墅_里_，_后来_搬到_市内_，_租下_一_套_住房_，_小巧_舒适_，_有_干净_的_楼梯_，_清凉_的_客厅_。_最后_两口儿_迁_到_乡下_，_自此_在_乡间_长住_。_在_那里_，_他们_的_儿子_阿尔卡季_出生_了_。	服丧_一_满_，_他_便_和_玛丽娅_结了婚_，_舍弃_父亲_为_他_谋到_的_御产_司_官职_，_过_起_了_幸福_生活_。_他们_先_是_住在_林学院_附近_的_一_幢_别墅_里_，_后来_搬到_市内_，_租下_一_套_住房_，_小巧_舒适_，_有_干净_的_楼梯_，_清凉_的_客厅_。_最后_两口儿_迁到_乡下_，_自_此_在_乡间_长住_。_在_那里_，_他们_的_儿子_阿尔卡季_出生_了_。
181	otcy_i_deti.xml	2078	 — Слышь , Митюха , — подхватил другой тут же стоявший ямщик с руками , засунутыми в задние прорехи тулупа , — барин - то тебя как прозвал ? 	“听见了吧，米秋哈，”另一个将手操在羊皮大袄后插口里的赶车人说，“老爷是怎么叫你来着？	Митюха	米秋哈		“_听见_了_吧_，_米秋哈_，_”_另_一个_将_手操_在_羊皮_大袄_后_插口_里_的_赶车_人_说_，_“_老爷_是_怎么_叫_你_来_着_？	“_听见_了_吧_，_米秋_哈_，_”_另_一个_将_手操_在_羊皮_大袄_后_插口_里_的_赶车人_说_，_“_老爷_是_怎么_叫_你_来着_？	“_听见_了_吧_，_米_秋_哈_，_”_另_一_个_将_手操_在_羊皮_大_袄后_插口_里_的_赶车人_说_，_“_老爷_是_怎么_叫_你_来着_？
182	otcy_i_deti.xml	2080	 Митюха только шапкой тряхнул и потащил вожжи с потной коренной . 	米秋哈只挥动一下他的帽子算作答礼，随即从汗津津的辕马嘴里取下马嚼子。	Митюха	米秋哈		米秋哈_只_挥动_一下_他_的_帽子_算作_答礼_，_随即_从_汗津津_的_辕马_嘴里_取_下_马嚼子_。	米秋哈_只_挥动_一下_他_的_帽子_算作_答礼_，_随即_从_汗津津_的_辕马_嘴里_取下_马嚼子_。	米_秋_哈只_挥动_一下_他_的_帽子_算作_答礼_，_随即_从_汗津津_的_辕马_嘴里_取下_马嚼子_。
183	otcy_i_deti.xml	2137	 Вообще ты больших перемен в Марьине не найдешь . 	总的说来，在玛丽伊诺村你看不出有多大变化。”	Марьине	玛丽伊诺	玛丽_	总的说来_，_在_玛丽_伊诺村_你_看不出_有_多_大_变化_。_”	总的说来_，_在_玛丽伊诺村_你_看_不_出_有_多_大_变化_。_”	总的说来_，_在_玛丽_伊诺村_你_看_不_出_有_多_大_变化_。_”
184	otcy_i_deti.xml	2186	 Да , весна в полном блеске . А впрочем , я согласен с Пушкиным — помнишь , в Евгении Онегине : 	是呀，现在正是最好的仲春时节，我完全同意普希金写的——你记得《叶夫根尼·奥涅金》吗？	Пушкиным_Евгении_Онегине	普希金_叶夫根尼_奥涅金	叶夫根尼_涅金_	是_呀_，_现在_正是_最好_的_仲春_时节_，_我_完全同意_普希金_写_的_—_—_你_记得_《_叶夫_根尼_·_奥涅金_》_吗_？	是_呀_，_现在_正是_最好_的_仲春_时节_，_我_完全_同意_普希金_写_的_——_你_记得_《_叶夫根尼·奥涅金_》_吗_？	是_呀_，_现在_正_是_最_好_的_仲春_时节_，_我_完全_同意_普希金_写_的_——_你_记得_《_叶夫根尼·奥涅金_》_吗_？
185	otcy_i_deti.xml	2283	 Она , однако , не потеряла головы и немедленно выписала к себе сестру своей матери , княжну Авдотью Степановну Х ... ю , злую и чванную старуху , которая , поселившись у племянницы в доме , забрала себе все лучшие комнаты , ворчала и брюзжала с утра до вечера и даже по саду гуляла не иначе как в сопровождении единственного своего крепостного человека , угрюмого лакея в изношенной гороховой ливрее с голубым позументом и в треуголке . 	但安娜没有因此慌张，而是马上请来姨妈阿芙多西娅·斯捷潘诺芙娜·×××公爵小姐，一个凶狠而又高傲的老太婆。公爵小姐来外甥女家后占了最好的房间，从早及暮挑肥拣瘦地嘀咕个没完，甚至去花园散步也要她唯一的农奴、一个苦着脸、穿件令人发笑的带有天蓝色镶边号衣和头戴三角帽的仆人陪伴。	Авдотью_Степановну	阿芙多西娅_斯捷潘诺芙娜	斯捷潘_	但安娜_没有_因此_慌张_，_而是_马上_请来_姨妈_阿芙_多西娅_·_斯捷潘_诺芙娜_·_×_×_×_公爵_小姐_，_一个_凶狠_而_又_高傲_的_老太婆_。_公爵_小姐_来_外甥女_家后_占_了_最好_的_房间_，_从_早及_暮_挑肥拣瘦_地_嘀咕_个_没完_，_甚至_去_花园_散步_也_要_她_唯一_的_农奴_、_一个_苦着_脸_、_穿件_令人_发笑_的_带有_天蓝色_镶边_号衣_和_头戴_三角_帽_的_仆人_陪伴_。	但_安娜_没有_因此_慌张_，_而是_马上_请来_姨妈_阿芙多西娅·斯捷潘_诺芙娜·×××_公爵_小姐_，_一个_凶狠_而_又_高傲_的_老太婆_。_公爵_小姐_来_外甥_女家_后_占_了_最好_的_房间_，_从_早_及_暮挑肥拣瘦_地_嘀咕_个_没完_，_甚至_去_花园_散步_也_要_她_唯一_的_农奴_、_一个_苦_着_脸_、_穿件_令_人_发笑_的_带有_天蓝色_镶边_号衣_和_头_戴_三角帽_的_仆人_陪伴_。	但_安娜_没有_因此_慌张_，_而是_马上_请来_姨妈_阿芙多西娅·斯捷潘诺芙娜·××_×_公爵_小姐_，_一_个_凶狠_而_又_高傲_的_老太婆_。_公爵_小姐_来_外甥_女家_后_占_了_最好_的_房间_，_从早_及暮_挑肥拣瘦_地_嘀咕_个_没完_，_甚至_去_花园_散步_也_要_她_唯一_的_农奴_、_一_个_苦_着脸_、_穿_件_令_人_发笑_的_带有_天蓝色_镶边_号衣_和_头戴_三角帽_的_仆人_陪伴_。
186	otcy_i_deti.xml	2328	 Шампанское с Кукшиной пить ? 	和库克申娜喝香槟？	Кукшиной	库克申娜	库克_	和_库克_申娜_喝_香槟_？	和_库克_申娜_喝_香槟_？	和_库克_申娜_喝_香槟_？
187	otcy_i_deti.xml	2344	 За церковью тянулось в два ряда длинное село с кое-где мелькающими трубами над соломенными крышами . Господский дом был построен в одном стиле с церковью , в том стиле , который известен у нас под именем Александровского , дом этот был также выкрашен желтою краской , и крышу имел зеленую , и белые колонны , и фронтон с гербом . 	教堂后是两排农舍，其中的一些竖着烟囱。庄园主的宅第也与教堂同一风格，也就是我们说的亚历山大朝代的风格：黄墙，绿瓦，白色廊柱，窗上有三角眉饰，门上缀有族徽。	Александровского	亚历山大	亚历山大_	教堂_后_是_两排_农舍_，_其中_的_一些_竖_着_烟囱_。_庄园主_的_宅第_也_与_教堂_同一_风格_，_也_就是_我们_说_的_亚历山大_朝代_的_风格_：_黄墙_，_绿瓦_，_白色_廊柱_，_窗上_有_三角_眉饰_，_门上_缀_有族徽_。	教堂_后_是_两_排_农舍_，_其中_的_一些_竖_着_烟囱_。_庄园主_的_宅第_也_与_教堂_同一_风格_，_也_就是_我们_说_的_亚历山大朝代_的_风格_：_黄墙_，_绿瓦_，_白色_廊柱_，_窗上_有_三角_眉饰_，_门_上_缀_有_族徽_。	教堂_后_是_两_排_农舍_，_其中_的_一些_竖着_烟囱_。_庄园主_的_宅第_也_与_教堂_同_一_风格_，_也就是_我们_说_的_亚历山大_朝代_的_风格_：_黄_墙_，_绿瓦_，_白色_廊柱_，_窗上_有_三_角_眉饰_，_门上_缀_有_族徽_。
188	otcy_i_deti.xml	2379	 Борзая собака , имя которой было Фифи , подошла , махая хвостом , поочередно к обоим гостям и ткнула каждого из них своим холодным носом в руку . 	那条名叫菲菲的猎狗摇起尾巴，走到两位客人跟前，挨次把它冷冷的鼻子凑到他们手上。	Фифи	菲菲		那条_名叫_菲菲_的_猎狗_摇起_尾巴_，_走_到_两位_客人_跟前_，_挨次_把_它_冷冷的_鼻子_凑_到_他们_手上_。	那_条_名叫_菲菲_的_猎狗_摇起_尾巴_，_走到_两_位_客人_跟前_，_挨次_把_它_冷冷_的_鼻子_凑_到_他们_手上_。	那条_名叫_菲菲_的_猎狗_摇_起_尾巴_，_走到_两_位_客人_跟前_，_挨次_把_它_冷冷_的_鼻子_凑到_他们_手上_。
189	otcy_i_deti.xml	2724	 Арина Власьевна сидела на низенькой скамеечке возле двери и только по временам уходила молиться , несколько дней тому назад туалетное зеркальце выскользнуло у ней из рук и разбилось , а это она всегда считала худым предзнаменованием , сама Анфисушка ничего не умела сказать ей . 	坐在门口矮凳上的阿琳娜·弗拉西耶芙娜每隔一小会儿便走开去做祷告。几天前她的一面梳妆镜从手里滑落，被打破了，她总认为要出事。安菲苏什卡别说劝她，连自己也在难受。	Арина_Власьевна_Анфисушка	阿琳娜_弗拉西耶芙娜_安菲苏什卡	苏什卡_	坐在_门口_矮凳_上_的_阿_琳娜_·_弗拉_西耶芙娜_每隔_一小_会儿_便_走开_去_做_祷告_。_几天_前_她_的_一面_梳妆镜_从_手里_滑落_，_被_打破_了_，_她_总_认为_要_出事_。_安菲_苏什卡_别说_劝_她_，_连_自己_也_在_难受_。	坐_在_门口_矮凳_上_的_阿琳娜·弗拉西耶_芙娜_每_隔_一_小会儿_便_走开_去_做_祷告_。_几_天_前_她_的_一面_梳妆镜_从_手里_滑落_，_被_打破_了_，_她_总_认为_要_出事_。_安菲_苏什卡_别_说_劝_她_，_连_自己_也_在_难受_。	坐在_门口_矮凳_上_的_阿琳娜·弗拉西耶芙娜_每_隔_一_小_会儿_便_走开_去_做_祷告_。_几_天_前_她_的_一_面_梳妆镜_从_手里_滑落_，_被_打破_了_，_她_总_认为_要_出事_。_安菲苏什卡_别说_劝_她_，_连_自己_也_在_难受_。
190	otcy_i_deti.xml	2785	 — Ты ее увидишь , Евгений , но сперва надобно побеседовать с господином доктором . Я им расскажу всю историю болезни , так как Сидор Сидорыч уехал ( так звали уездного врача ), и мы сделаем маленькую консультацию . 	“你会见到她的，叶夫根尼，但首先得和医生先生谈一下，因为西多尔·西多莱奇（就是那县医）已经走了，不得不由我向他讲明全部病史，并且作个小小的会诊。”	Евгений_Сидор_Сидорыч	叶夫根尼_西多尔_西多莱奇	叶夫根尼_西多尔_	“_你_会_见到_她_的_，_叶夫_根尼_，_但_首先_得_和_医生_先生_谈_一下_，_因为_西_多尔_·_西多莱奇_（_就是_那县_医_）_已经_走_了_，_不得不_由_我_向_他_讲明_全部_病史_，_并且_作个_小小的_会诊_。_”	“_你_会见_到_她_的_，_叶夫根尼_，_但_首先_得_和_医生_先生_谈_一下_，_因为_西多尔·西多莱奇_（_就是_那_县医_）_已经_走_了_，_不得不_由_我_向_他_讲明_全部_病史_，_并且_作_个_小小_的_会诊_。_”	“_你_会见_到_她的_，_叶夫根尼_，_但_首先_得_和_医生_先生_谈_一下_，_因为_西_多尔·西多莱奇_（_就_是_那_县医_）_已经_走了_，_不得不_由_我_向_他_讲明_全部_病史_，_并且_作个_小小_的_会诊_。_”
191	otcy_i_deti.xml	2898	 В Дрездене , на Брюлевской террасе , между двумя и четырьмя часами , в самое фешенебельное время для прогулки , вы можете встретить человека лет около пятидесяти , уже совсем седого и как бы страдающего подагрой , но еще красивого , изящно одетого и с тем особенным отпечатком , который дается человеку одним лишь долгим пребыванием в высших слоях общества . 	在德国德雷斯登市的布吕尔梯形广场，每天两点到四点钟在此散步已成为人们的时新风尚。在那里你能见到一位五十开外的人，他头发霜白，像是患有关节炎，但穿着考究，风度翩翩，一举一动都带有一种只有长期厕身上流社会才有的特殊印记。	Брюлевской	布吕尔	雷斯_吕尔_	在_德国_德雷斯_登市_的_布吕尔_梯形_广场_，_每天_两点_到_四点_钟_在_此_散步_已_成为_人们_的_时_新风尚_。_在_那里_你_能_见到_一位_五十开_外_的_人_，_他_头发_霜白_，_像是_患有_关节炎_，_但_穿着_考究_，_风度翩翩_，_一举一动_都_带有_一种_只有_长期_厕身_上流社会_才_有_的_特殊_印记_。	在_德国_德雷斯登市_的_布吕尔_梯形_广场_，_每天_两点_到_四点钟_在_此_散步_已_成为_人们_的_时新_风尚_。_在_那里_你_能_见到_一_位_五十_开外_的_人_，_他_头发_霜白_，_像是_患_有关_节炎_，_但_穿着_考究_，_风度_翩翩_，_一举一动_都_带有_一_种_只有_长期_厕身_上流_社会_才_有的_特殊_印记_。	在_德国_德雷斯登市_的_布吕尔_梯形_广场_，_每_天_两点_到_四点钟_在_此_散步_已_成为_人们_的_时新_风尚_。_在_那里_你_能_见到_一_位_五十_开外_的_人_，_他_头发_霜白_，_像是_患有_关节炎_，_但_穿着_考究_，_风度_翩翩_，_一举一动_都_带有_一_种_只有_长期_厕身_上流_社会_才_有的_特殊_印记_。
192	otcy_i_deti.xml	2905	 Наши туристы очень за ним волочатся . Матвей Ильич Колязин , находящийся во временной оппозиции , величаво посетил его , проезжая на богемские воды , а туземцы , с которыми он , впрочем , видится мало , чуть не благоговеют перед ним . 	我们的旅游者很喜欢去拜访他，马特维·伊里奇·科里亚津因处于临时反对派地位，出国上波希米疗养途中就曾投刺造访。他跟本地人很少打交道，但深受他们推崇。	Матвей_Ильич_Колязин	马特维_伊里奇_科里亚津	伊里奇_里亚_	我们_的_旅游者_很_喜欢_去_拜访_他_，_马特维_·_伊里奇_·_科里亚_津因_处于_临时_反对派_地位_，_出国_上波_希米_疗养_途中_就_曾_投刺_造访_。_他_跟_本地人_很少_打交道_，_但_深受_他们_推崇_。	我们_的_旅游者_很_喜欢_去_拜访_他_，_马特维·伊里奇·科里亚津_因_处于_临时_反对派_地位_，_出国_上波_希米_疗养_途中_就_曾_投刺_造访_。_他_跟_本地人_很_少_打交道_，_但_深受_他们_推崇_。	我们_的_旅游者_很_喜欢_去_拜访_他_，_马特维·伊里奇·科里亚津_因_处于_临时_反对派_地位_，_出国_上_波_希_米_疗养_途中_就_曾_投刺_造访_。_他_跟_本地人_很少_打交道_，_但_深受_他们_推崇_。
193	otcy_i_deti.xml	2991	 Я уверен , что он не шутя воображает себя дельным человеком , потому что читает Галиньяшку и раз в месяц избавит мужика от экзекуции . 	我相信，他还俨然自居，是个干正事儿的人呢，因为他阅读《加林雅什》报，每月一次替农民说话，让农民少挨一顿鞭子。”	Галиньяшку	加林雅什	加林_	我_相信_，_他_还_俨然_自居_，_是_个_干_正事儿_的_人_呢_，_因为_他_阅读_《_加林_雅什_》_报_，_每月_一次_替_农民_说话_，_让_农民_少_挨_一顿_鞭子_。_”	我_相信_，_他_还_俨然_自居_，_是_个_干正_事儿_的_人_呢_，_因为_他_阅读_《_加林_雅什_》_报_，_每月_一_次_替_农民_说话_，_让_农民_少_挨_一_顿_鞭子_。_”	我_相信_，_他_还_俨然_自居_，_是_个_干_正_事儿_的_人_呢_，_因为_他_阅读_《_加林雅什_》_报_，_每_月_一_次_替_农民_说话_，_让_农民_少_挨_一_顿_鞭子_。_”
194	otcy_i_deti.xml	3251	 — Да , кстати , — начал Николай Петрович , видимо желая переменить разговор . — Я получил письмо от Колязина . 	“哦，我倒记起一件事来了，”尼古拉·彼得罗维奇显然想改变话题，“我收到科里亚津写来的一封信。”	Николай_Петрович_Колязина	尼古拉_彼得罗维奇_科里亚津	彼得罗维奇_里亚_	“_哦_，_我_倒_记起_一件_事来_了_，_”_尼古拉_·_彼得罗维奇_显然_想_改变_话题_，_“_我_收到_科里亚_津写_来_的_一封信_。_”	“_哦_，_我_倒记_起_一_件_事_来_了_，_”_尼古拉·彼得罗维奇_显然_想_改变_话题_，_“_我_收到_科里亚津_写_来_的_一_封_信_。_”	“_哦_，_我_倒_记起_一_件_事_来_了_，_”_尼古拉_·_彼得罗维奇_显然_想_改变_话题_，_“_我_收到_科里亚津_写来_的_一_封_信_。_”
195	otcy_i_deti.xml	3252	 — От Матвея Ильича ? 	“马特维·伊里奇写来的？”	Матвея_Ильича	马特维_伊里奇	伊里奇_	“_马特维_·_伊里奇_写来_的_？_”	“_马特维·伊里奇_写_来_的_？_”	“_马特维·伊里奇_写来_的_？_”
196	otcy_i_deti.xml	3530	 Его в губернии прозвали Бурдалу , намекая тем не на известного французского проповедника , а на бурду . 	在省里，人们称他为“布尔达来”，但并非把他跟那个法国的耶稣教传教士相提并论，而是影射“”，一种浑浊的劣质饮料。	Бурдалу	布尔达来	布尔达_	在_省里_，_人们_称_他_为_“_布尔_达_来_”_，_但_并非_把_他_跟_那个_法国_的_耶稣教_传教士_相提并论_，_而是_影射_“_”_，_一种_浑浊_的_劣质_饮料_。	在_省里_，_人们_称_他_为_“_布尔达来_”_，_但_并非_把_他_跟_那个_法国_的_耶稣_教_传教士_相提并论_，_而是_影射_“_”_，_一_种_浑浊_的_劣质_饮料_。	在_省里_，_人们_称_他_为_“_布尔_达_来_”_，_但_并_非_把_他_跟_那个_法国_的_耶稣教_传教士_相提并论_，_而_是_影射_“_”_，_一_种_浑浊_的_劣质_饮料_。
197	otcy_i_deti.xml	3531	 Он пригласил Кирсанова и Базарова к себе на бал и через две минуты пригласил их вторично , считая их уже братьями и называя Кайсаровыми . 	省长邀请基尔萨诺夫及巴扎罗夫参加在他府邸举办的宴会，两分钟后他再次邀请，这时把巴扎罗夫认作了基尔萨诺夫一家的俩兄弟，且把基尔萨诺夫错读成凯撒罗夫。	Кирсанова_Базарова_Кайсаровыми	基尔萨诺夫_巴扎罗夫_凯撒罗夫	基尔萨诺夫_巴扎罗夫_扎罗夫_基尔萨_诺夫_基尔_萨诺_	省长_邀请_基尔_萨诺夫_及_巴扎罗夫_参加_在_他_府邸_举办_的_宴会_，_两分钟_后_他_再次_邀请_，_这时_把_巴扎罗夫_认作_了_基尔_萨诺夫_一家_的_俩_兄弟_，_且_把_基尔_萨诺夫_错读_成_凯撒_罗夫_。	省长_邀请_基尔萨诺夫_及_巴扎罗夫_参加_在_他_府邸_举办_的_宴会_，_两_分钟_后_他_再次_邀请_，_这时_把_巴扎罗夫_认作_了_基尔萨诺夫_一家_的_俩_兄弟_，_且_把_基尔萨诺夫_错_读成_凯撒罗夫_。	省长_邀请_基尔_萨诺夫_及_巴扎_罗夫_参加_在_他_府邸_举办_的_宴会_，_两分钟_后_他_再次_邀请_，_这时_把_巴扎_罗夫_认作_了_基尔_萨诺夫_一_家_的_俩_兄弟_，_且_把_基尔_萨诺夫_错_读成_凯撒_罗夫_。
198	otcy_i_deti.xml	3534	 — А ! это вы , герр Ситников , — проговорил Базаров , продолжая шагать по тротуару , — какими судьбами ? 	“哦，是您，盖尔①西特尼科夫，”巴扎罗夫边说边继续往前走。“什么风把您吹来了？”--------①德语：先生。	Ситников_Базаров	西特尼科夫_巴扎罗夫	西特尼科夫_巴扎罗夫_	“_哦_，_是_您_，_盖尔_①_西特_尼科夫_，_”_巴扎罗夫_边_说_边_继续_往前走_。_“_什么_风_把_您_吹_来_了_？_”_--------_①_德语_：_先生_。	“_哦_，_是_您_，_盖尔_①_西特尼科夫_，_”_巴扎罗夫_边_说_边_继续_往前_走_。_“_什么_风_把_您_吹_来_了_？_”_--------_①_德语_：_先生_。	“_哦_，_是_您_，_盖尔_①_西特_尼科夫_，_”_巴扎_罗夫_边说_边_继续_往前_走_。_“_什么_风_把_您_吹_来_了_？_”_--------_①_德语_：_先生_。
199	otcy_i_deti.xml	3544	 — Мне очень лестно , — начал Ситников , выступая боком , ухмыляясь и поспешно стаскивая свои уже чересчур элегантные перчатки . — Я очень много слышал ... 	“非常荣幸，”西特尼科夫立时打开了话匣子，同时赶上一步，和他们肩并肩，匆匆脱下他那一双过分时髦的手套，“我听到过许多的……	Ситников	西特尼科夫	西特尼科夫_多的_	“_非常_荣幸_，_”_西特_尼科夫_立时_打开_了_话匣子_，_同时_赶上_一步_，_和_他们_肩并肩_，_匆匆_脱下_他_那_一双_过分_时髦_的_手套_，_“_我_听到_过_许多_的_…_…	“_非常_荣幸_，_”_西特尼科夫_立时_打开_了_话匣子_，_同时_赶上_一_步_，_和_他们_肩并肩_，_匆匆_脱_下_他_那_一_双_过分_时髦_的_手套_，_“_我_听到_过_许多_的_……	“_非常_荣幸_，_”_西特_尼科夫_立时_打开_了_话匣子_，_同时_赶上_一_步_，_和_他们_肩_并肩_，_匆匆_脱下_他_那_一_双_过分_时髦_的_手套_，_“_我_听到_过_许多_的_…_…
